Id,Name,Link,ConformanceUnits
586,ContentFilter,"https://reference.opcfoundation.org/v104/Core/docs/Amendment2/B.6.7",""
589,FilterOperand,"",""
592,ElementOperand,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.4/#7.4.4.2",""
595,LiteralOperand,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.4/#7.4.4.3",""
598,AttributeOperand,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.4/#7.4.4.4",""
601,SimpleAttributeOperand,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.4/#7.4.4.5",""
604,ContentFilterElementResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.2",""
607,ContentFilterResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.4.2",""
610,ParsingResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.9.3/#5.9.3.1",""
613,QueryFirstRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.9.3/#5.9.3.1",""
616,QueryFirstResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.9.3/#5.9.3.1",""
619,QueryNextRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.9.4/#5.9.4.2",""
622,QueryNextResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.9.4/#5.9.4.2",""
625,TimestampsToReturn,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.35",""
626,ReadValueId,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.24",""
629,ReadRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.2/#5.10.2.2",""
632,ReadResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.2/#5.10.2.2",""
635,HistoryReadValueId,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.3/#5.10.3.2",""
638,HistoryReadResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.3/#5.10.3.2",""
641,HistoryReadDetails,"",""
644,ReadEventDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.4.2/#6.4.2.1",""
647,ReadRawModifiedDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.4.3/#6.4.3.1",""
650,ReadProcessedDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.4.4/#6.4.4.1",""
653,ReadAtTimeDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.4.5/#6.4.5.1",""
656,HistoryData,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.5.2",""
659,HistoryEvent,"",""
662,HistoryReadRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.3/#5.10.3.2",""
665,HistoryReadResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.3/#5.10.3.2",""
668,WriteValue,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.4/#5.10.4.2",""
671,WriteRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.4/#5.10.4.2",""
674,WriteResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.4/#5.10.4.2",""
677,HistoryUpdateDetails,"",""
680,UpdateDataDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.2/#6.8.2.1",""
683,UpdateEventDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.4/#6.8.4.1",""
686,DeleteRawModifiedDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.5/#6.8.5.1",""
689,DeleteAtTimeDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.6/#6.8.6.1",""
692,DeleteEventDetails,"https://reference.opcfoundation.org/v104/Core/docs/Part11/6.8.7/#6.8.7.1",""
695,HistoryUpdateResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.5/#5.10.5.2",""
698,HistoryUpdateRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.5/#5.10.5.2",""
701,HistoryUpdateResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.10.5/#5.10.5.2",""
704,CallMethodRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.11.2/#5.11.2.2",""
707,CallMethodResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.11.2/#5.11.2.2",""
710,CallRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.11.2/#5.11.2.2",""
713,CallResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.11.2/#5.11.2.2",""
716,MonitoringMode,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.18",""
717,DataChangeTrigger,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.2",""
718,DeadbandType,"",""
719,MonitoringFilter,"",""
722,DataChangeFilter,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.2",""
725,EventFilter,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.3",""
728,AggregateFilter,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.4",""
731,MonitoringFilterResult,"",""
734,EventFilterResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.3",""
737,AggregateFilterResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.17.4",""
740,MonitoringParameters,"https://reference.opcfoundation.org/v104/Core/docs/Part4/7.16",""
743,MonitoredItemCreateRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.2/#5.12.2.2",""
746,MonitoredItemCreateResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.2/#5.12.2.2",""
749,CreateMonitoredItemsRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.2/#5.12.2.2",""
752,CreateMonitoredItemsResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.2/#5.12.2.2",""
755,MonitoredItemModifyRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.3/#5.12.3.2",""
758,MonitoredItemModifyResult,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.3/#5.12.3.2",""
761,ModifyMonitoredItemsRequest,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.3/#5.12.3.2",""
764,ModifyMonitoredItemsResponse,"https://reference.opcfoundation.org/v104/Core/docs/Part4/5.12.3/#5.12.3.2",""
